id,source,create_time,create_time_ms,currency_pair,base_currency,quote_currency,side,role,amount,price,order_id,fee,fee_currency
earn_USDT_1751898169000,earn,1751898169,1751898169000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1751901759000,earn,1751901759,1751901759000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751904981000,earn,1751904981,1751904981000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751908541000,earn,1751908541,1751908541000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751912563000,earn,1751912563,1751912563000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751915986000,earn,1751915986,1751915986000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751919726000,earn,1751919726,1751919726000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751923323000,earn,1751923323,1751923323000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751926524000,earn,1751926524,1751926524000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751930071000,earn,1751930071,1751930071000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751933595000,earn,1751933595,1751933595000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751937692000,earn,1751937692,1751937692000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751941272000,earn,1751941272,1751941272000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751944974000,earn,1751944974,1751944974000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751948567000,earn,1751948567,1751948567000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1751951606000,earn,1751951606,1751951606000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1751955311000,earn,1751955311,1751955311000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1751958745000,earn,1751958745,1751958745000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751962389000,earn,1751962389,1751962389000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751966558000,earn,1751966558,1751966558000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751970164000,earn,1751970164,1751970164000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1751973785000,earn,1751973785,1751973785000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1751977261000,earn,1751977261,1751977261000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751981008000,earn,1751981008,1751981008000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751984585000,earn,1751984585,1751984585000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751988162000,earn,1751988162,1751988162000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1751991377000,earn,1751991377,1751991377000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1751995417000,earn,1751995417,1751995417000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1751999003000,earn,1751999003,1751999003000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752001969000,earn,1752001969,1752001969000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752006127000,earn,1752006127,1752006127000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752009211000,earn,1752009211,1752009211000,USDT_USDT,USDT,USDT,earn,earn,9.6e-05,0.0,,0.0,USDT
earn_USDT_1752013316000,earn,1752013316,1752013316000,USDT_USDT,USDT,USDT,earn,earn,9.6e-05,0.0,,0.0,USDT
earn_USDT_1752016519000,earn,1752016519,1752016519000,USDT_USDT,USDT,USDT,earn,earn,9.6e-05,0.0,,0.0,USDT
earn_USDT_1752020437000,earn,1752020437,1752020437000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752023587000,earn,1752023587,1752023587000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752027812000,earn,1752027812,1752027812000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752031294000,earn,1752031294,1752031294000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752035008000,earn,1752035008,1752035008000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752038556000,earn,1752038556,1752038556000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752041579000,earn,1752041579,1752041579000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752045290000,earn,1752045290,1752045290000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752049366000,earn,1752049366,1752049366000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752052460000,earn,1752052460,1752052460000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752056497000,earn,1752056497,1752056497000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752059672000,earn,1752059672,1752059672000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752063827000,earn,1752063827,1752063827000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752067365000,earn,1752067365,1752067365000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752071061000,earn,1752071061,1752071061000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1752074013000,earn,1752074013,1752074013000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752078170000,earn,1752078170,1752078170000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752081623000,earn,1752081623,1752081623000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752085091000,earn,1752085091,1752085091000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1752088779000,earn,1752088779,1752088779000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752092625000,earn,1752092625,1752092625000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752095571000,earn,1752095571,1752095571000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752099467000,earn,1752099467,1752099467000,USDT_USDT,USDT,USDT,earn,earn,9.6e-05,0.0,,0.0,USDT
earn_USDT_1752103413000,earn,1752103413,1752103413000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752106597000,earn,1752106597,1752106597000,USDT_USDT,USDT,USDT,earn,earn,9.6e-05,0.0,,0.0,USDT
earn_USDT_1752110248000,earn,1752110248,1752110248000,USDT_USDT,USDT,USDT,earn,earn,9.5e-05,0.0,,0.0,USDT
earn_USDT_1752114178000,earn,1752114178,1752114178000,USDT_USDT,USDT,USDT,earn,earn,9.6e-05,0.0,,0.0,USDT
earn_USDT_1752117190000,earn,1752117190,1752117190000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752121359000,earn,1752121359,1752121359000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1752124538000,earn,1752124538,1752124538000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1752128578000,earn,1752128578,1752128578000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752131589000,earn,1752131589,1752131589000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752135631000,earn,1752135631,1752135631000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1752139413000,earn,1752139413,1752139413000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752143066000,earn,1752143066,1752143066000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752146064000,earn,1752146064,1752146064000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752150106000,earn,1752150106,1752150106000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752153471000,earn,1752153471,1752153471000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752157003000,earn,1752157003,1752157003000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752160965000,earn,1752160965,1752160965000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752164507000,earn,1752164507,1752164507000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1752167842000,earn,1752167842,1752167842000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1752171695000,earn,1752171695,1752171695000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1752175174000,earn,1752175174,1752175174000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1752178890000,earn,1752178890,1752178890000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752182572000,earn,1752182572,1752182572000,USDT_USDT,USDT,USDT,earn,earn,9.8e-05,0.0,,0.0,USDT
earn_USDT_1752185989000,earn,1752185989,1752185989000,USDT_USDT,USDT,USDT,earn,earn,9.6e-05,0.0,,0.0,USDT
earn_USDT_1752189190000,earn,1752189190,1752189190000,USDT_USDT,USDT,USDT,earn,earn,9.7e-05,0.0,,0.0,USDT
earn_USDT_1752193278000,earn,1752193278,1752193278000,USDT_USDT,USDT,USDT,earn,earn,9.9e-05,0.0,,0.0,USDT
earn_USDT_1752197015000,earn,1752197015,1752197015000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752200599000,earn,1752200599,1752200599000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1752203632000,earn,1752203632,1752203632000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752207169000,earn,1752207169,1752207169000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752210877000,earn,1752210877,1752210877000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752215081000,earn,1752215081,1752215081000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752218832000,earn,1752218832,1752218832000,USDT_USDT,USDT,USDT,earn,earn,0.000104,0.0,,0.0,USDT
earn_USDT_1752222117000,earn,1752222117,1752222117000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752225543000,earn,1752225543,1752225543000,USDT_USDT,USDT,USDT,earn,earn,0.000108,0.0,,0.0,USDT
earn_USDT_1752229362000,earn,1752229362,1752229362000,USDT_USDT,USDT,USDT,earn,earn,0.00011,0.0,,0.0,USDT
earn_USDT_1752232386000,earn,1752232386,1752232386000,USDT_USDT,USDT,USDT,earn,earn,0.000112,0.0,,0.0,USDT
earn_USDT_1752236350000,earn,1752236350,1752236350000,USDT_USDT,USDT,USDT,earn,earn,0.000115,0.0,,0.0,USDT
earn_USDT_1752239902000,earn,1752239902,1752239902000,USDT_USDT,USDT,USDT,earn,earn,0.000116,0.0,,0.0,USDT
earn_USDT_1752243658000,earn,1752243658,1752243658000,USDT_USDT,USDT,USDT,earn,earn,0.000118,0.0,,0.0,USDT
earn_USDT_1752247121000,earn,1752247121,1752247121000,USDT_USDT,USDT,USDT,earn,earn,0.000119,0.0,,0.0,USDT
earn_USDT_1752250761000,earn,1752250761,1752250761000,USDT_USDT,USDT,USDT,earn,earn,0.000119,0.0,,0.0,USDT
earn_USDT_1752254068000,earn,1752254068,1752254068000,USDT_USDT,USDT,USDT,earn,earn,0.00012,0.0,,0.0,USDT
earn_USDT_1752257804000,earn,1752257804,1752257804000,USDT_USDT,USDT,USDT,earn,earn,0.000123,0.0,,0.0,USDT
earn_USDT_1752261479000,earn,1752261479,1752261479000,USDT_USDT,USDT,USDT,earn,earn,0.000123,0.0,,0.0,USDT
earn_USDT_1752265317000,earn,1752265317,1752265317000,USDT_USDT,USDT,USDT,earn,earn,0.000123,0.0,,0.0,USDT
earn_USDT_1752268967000,earn,1752268967,1752268967000,USDT_USDT,USDT,USDT,earn,earn,0.000122,0.0,,0.0,USDT
earn_USDT_1752272311000,earn,1752272311,1752272311000,USDT_USDT,USDT,USDT,earn,earn,0.000122,0.0,,0.0,USDT
earn_USDT_1752276163000,earn,1752276163,1752276163000,USDT_USDT,USDT,USDT,earn,earn,0.000123,0.0,,0.0,USDT
earn_USDT_1752279565000,earn,1752279565,1752279565000,USDT_USDT,USDT,USDT,earn,earn,0.000122,0.0,,0.0,USDT
earn_USDT_1752283461000,earn,1752283461,1752283461000,USDT_USDT,USDT,USDT,earn,earn,0.000123,0.0,,0.0,USDT
earn_USDT_1752286448000,earn,1752286448,1752286448000,USDT_USDT,USDT,USDT,earn,earn,0.000123,0.0,,0.0,USDT
earn_USDT_1752290576000,earn,1752290576,1752290576000,USDT_USDT,USDT,USDT,earn,earn,0.000123,0.0,,0.0,USDT
earn_USDT_1752294161000,earn,1752294161,1752294161000,USDT_USDT,USDT,USDT,earn,earn,0.000124,0.0,,0.0,USDT
earn_USDT_1752297190000,earn,1752297190,1752297190000,USDT_USDT,USDT,USDT,earn,earn,0.000125,0.0,,0.0,USDT
earn_USDT_1752301410000,earn,1752301410,1752301410000,USDT_USDT,USDT,USDT,earn,earn,0.000125,0.0,,0.0,USDT
earn_USDT_1752304926000,earn,1752304926,1752304926000,USDT_USDT,USDT,USDT,earn,earn,0.000124,0.0,,0.0,USDT
earn_USDT_1752308504000,earn,1752308504,1752308504000,USDT_USDT,USDT,USDT,earn,earn,0.000125,0.0,,0.0,USDT
earn_USDT_1752312160000,earn,1752312160,1752312160000,USDT_USDT,USDT,USDT,earn,earn,0.000125,0.0,,0.0,USDT
earn_USDT_1752315586000,earn,1752315586,1752315586000,USDT_USDT,USDT,USDT,earn,earn,0.000125,0.0,,0.0,USDT
earn_USDT_1752319459000,earn,1752319459,1752319459000,USDT_USDT,USDT,USDT,earn,earn,0.000125,0.0,,0.0,USDT
earn_USDT_1752322761000,earn,1752322761,1752322761000,USDT_USDT,USDT,USDT,earn,earn,0.000125,0.0,,0.0,USDT
earn_USDT_1752326071000,earn,1752326071,1752326071000,USDT_USDT,USDT,USDT,earn,earn,0.000126,0.0,,0.0,USDT
earn_USDT_1752330216000,earn,1752330216,1752330216000,USDT_USDT,USDT,USDT,earn,earn,0.000131,0.0,,0.0,USDT
earn_USDT_1752333678000,earn,1752333678,1752333678000,USDT_USDT,USDT,USDT,earn,earn,0.000135,0.0,,0.0,USDT
earn_USDT_1752337369000,earn,1752337369,1752337369000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1752340547000,earn,1752340547,1752340547000,USDT_USDT,USDT,USDT,earn,earn,0.000104,0.0,,0.0,USDT
earn_USDT_1752344491000,earn,1752344491,1752344491000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752347634000,earn,1752347634,1752347634000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752351448000,earn,1752351448,1752351448000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752355403000,earn,1752355403,1752355403000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752359008000,earn,1752359008,1752359008000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752362666000,earn,1752362666,1752362666000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752365552000,earn,1752365552,1752365552000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752369771000,earn,1752369771,1752369771000,USDT_USDT,USDT,USDT,earn,earn,0.000101,0.0,,0.0,USDT
earn_USDT_1752373091000,earn,1752373091,1752373091000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752376962000,earn,1752376962,1752376962000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752380509000,earn,1752380509,1752380509000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752383889000,earn,1752383889,1752383889000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752387287000,earn,1752387287,1752387287000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752391234000,earn,1752391234,1752391234000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752395060000,earn,1752395060,1752395060000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752398615000,earn,1752398615,1752398615000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752401557000,earn,1752401557,1752401557000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752405615000,earn,1752405615,1752405615000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752409376000,earn,1752409376,1752409376000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752412855000,earn,1752412855,1752412855000,USDT_USDT,USDT,USDT,earn,earn,0.000104,0.0,,0.0,USDT
earn_USDT_1752416572000,earn,1752416572,1752416572000,USDT_USDT,USDT,USDT,earn,earn,0.000103,0.0,,0.0,USDT
earn_USDT_1752419528000,earn,1752419528,1752419528000,USDT_USDT,USDT,USDT,earn,earn,0.000104,0.0,,0.0,USDT
earn_USDT_1752423597000,earn,1752423597,1752423597000,USDT_USDT,USDT,USDT,earn,earn,0.000112,0.0,,0.0,USDT
earn_USDT_1752427238000,earn,1752427238,1752427238000,USDT_USDT,USDT,USDT,earn,earn,0.000114,0.0,,0.0,USDT
earn_USDT_1752431011000,earn,1752431011,1752431011000,USDT_USDT,USDT,USDT,earn,earn,0.000115,0.0,,0.0,USDT
earn_USDT_1752434226000,earn,1752434226,1752434226000,USDT_USDT,USDT,USDT,earn,earn,0.000118,0.0,,0.0,USDT
earn_USDT_1752437903000,earn,1752437903,1752437903000,USDT_USDT,USDT,USDT,earn,earn,0.000117,0.0,,0.0,USDT
earn_USDT_1752441807000,earn,1752441807,1752441807000,USDT_USDT,USDT,USDT,earn,earn,0.000117,0.0,,0.0,USDT
earn_USDT_1752444999000,earn,1752444999,1752444999000,USDT_USDT,USDT,USDT,earn,earn,0.000118,0.0,,0.0,USDT
earn_USDT_1752448515000,earn,1752448515,1752448515000,USDT_USDT,USDT,USDT,earn,earn,0.000117,0.0,,0.0,USDT
earn_USDT_1752452481000,earn,1752452481,1752452481000,USDT_USDT,USDT,USDT,earn,earn,0.000117,0.0,,0.0,USDT
earn_USDT_1752455674000,earn,1752455674,1752455674000,USDT_USDT,USDT,USDT,earn,earn,0.000118,0.0,,0.0,USDT
earn_USDT_1752459501000,earn,1752459501,1752459501000,USDT_USDT,USDT,USDT,earn,earn,0.000118,0.0,,0.0,USDT
earn_USDT_1752463420000,earn,1752463420,1752463420000,USDT_USDT,USDT,USDT,earn,earn,0.000122,0.0,,0.0,USDT
earn_USDT_1752466718000,earn,1752466718,1752466718000,USDT_USDT,USDT,USDT,earn,earn,0.000124,0.0,,0.0,USDT
earn_USDT_1752469963000,earn,1752469963,1752469963000,USDT_USDT,USDT,USDT,earn,earn,0.00023,0.0,,0.0,USDT
earn_USDT_1752473977000,earn,1752473977,1752473977000,USDT_USDT,USDT,USDT,earn,earn,0.000233,0.0,,0.0,USDT
earn_USDT_1752477673000,earn,1752477673,1752477673000,USDT_USDT,USDT,USDT,earn,earn,0.000242,0.0,,0.0,USDT
earn_USDT_1752481370000,earn,1752481370,1752481370000,USDT_USDT,USDT,USDT,earn,earn,0.000248,0.0,,0.0,USDT
earn_USDT_1752484834000,earn,1752484834,1752484834000,USDT_USDT,USDT,USDT,earn,earn,0.000268,0.0,,0.0,USDT
earn_USDT_1752488287000,earn,1752488287,1752488287000,USDT_USDT,USDT,USDT,earn,earn,0.000266,0.0,,0.0,USDT
earn_USDT_1752491708000,earn,1752491708,1752491708000,USDT_USDT,USDT,USDT,earn,earn,0.000252,0.0,,0.0,USDT
earn_USDT_1752495808000,earn,1752495808,1752495808000,USDT_USDT,USDT,USDT,earn,earn,0.000244,0.0,,0.0,USDT
earn_USDT_1752499410000,earn,1752499410,1752499410000,USDT_USDT,USDT,USDT,earn,earn,0.000239,0.0,,0.0,USDT
earn_USDT_1752502385000,earn,1752502385,1752502385000,USDT_USDT,USDT,USDT,earn,earn,0.000236,0.0,,0.0,USDT
earn_USDT_1752506051000,earn,1752506051,1752506051000,USDT_USDT,USDT,USDT,earn,earn,0.000233,0.0,,0.0,USDT
earn_USDT_1752510165000,earn,1752510165,1752510165000,USDT_USDT,USDT,USDT,earn,earn,0.000223,0.0,,0.0,USDT
earn_USDT_1752513857000,earn,1752513857,1752513857000,USDT_USDT,USDT,USDT,earn,earn,0.000225,0.0,,0.0,USDT
earn_USDT_1752517413000,earn,1752517413,1752517413000,USDT_USDT,USDT,USDT,earn,earn,0.000225,0.0,,0.0,USDT
earn_USDT_1752520973000,earn,1752520973,1752520973000,USDT_USDT,USDT,USDT,earn,earn,0.000235,0.0,,0.0,USDT
earn_USDT_1752523995000,earn,1752523995,1752523995000,USDT_USDT,USDT,USDT,earn,earn,0.000239,0.0,,0.0,USDT
earn_USDT_1752527612000,earn,1752527612,1752527612000,USDT_USDT,USDT,USDT,earn,earn,0.000235,0.0,,0.0,USDT
earn_USDT_1752531134000,earn,1752531134,1752531134000,USDT_USDT,USDT,USDT,earn,earn,0.000237,0.0,,0.0,USDT
earn_USDT_1752535252000,earn,1752535252,1752535252000,USDT_USDT,USDT,USDT,earn,earn,0.000238,0.0,,0.0,USDT
earn_USDT_1752538812000,earn,1752538812,1752538812000,USDT_USDT,USDT,USDT,earn,earn,0.000238,0.0,,0.0,USDT
earn_USDT_1752542608000,earn,1752542608,1752542608000,USDT_USDT,USDT,USDT,earn,earn,0.000239,0.0,,0.0,USDT
earn_USDT_1752545882000,earn,1752545882,1752545882000,USDT_USDT,USDT,USDT,earn,earn,0.000239,0.0,,0.0,USDT
earn_USDT_1752549818000,earn,1752549818,1752549818000,USDT_USDT,USDT,USDT,earn,earn,0.000241,0.0,,0.0,USDT
earn_USDT_1752553126000,earn,1752553126,1752553126000,USDT_USDT,USDT,USDT,earn,earn,0.000245,0.0,,0.0,USDT
earn_USDT_1752556927000,earn,1752556927,1752556927000,USDT_USDT,USDT,USDT,earn,earn,0.000251,0.0,,0.0,USDT
earn_USDT_1752560582000,earn,1752560582,1752560582000,USDT_USDT,USDT,USDT,earn,earn,0.000236,0.0,,0.0,USDT
earn_USDT_1752564215000,earn,1752564215,1752564215000,USDT_USDT,USDT,USDT,earn,earn,0.000238,0.0,,0.0,USDT
earn_USDT_1752567301000,earn,1752567301,1752567301000,USDT_USDT,USDT,USDT,earn,earn,0.000241,0.0,,0.0,USDT
earn_USDT_1752571414000,earn,1752571414,1752571414000,USDT_USDT,USDT,USDT,earn,earn,0.000245,0.0,,0.0,USDT
earn_USDT_1752574464000,earn,1752574464,1752574464000,USDT_USDT,USDT,USDT,earn,earn,0.000247,0.0,,0.0,USDT
earn_USDT_1752578472000,earn,1752578472,1752578472000,USDT_USDT,USDT,USDT,earn,earn,0.0001,0.0,,0.0,USDT
earn_USDT_1752582138000,earn,1752582138,1752582138000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752585777000,earn,1752585777,1752585777000,USDT_USDT,USDT,USDT,earn,earn,0.000102,0.0,,0.0,USDT
earn_USDT_1752589268000,earn,1752589268,1752589268000,USDT_USDT,USDT,USDT,earn,earn,0.000105,0.0,,0.0,USDT
earn_USDT_1752592308000,earn,1752592308,1752592308000,USDT_USDT,USDT,USDT,earn,earn,0.000106,0.0,,0.0,USDT
earn_USDT_1752596396000,earn,1752596396,1752596396000,USDT_USDT,USDT,USDT,earn,earn,0.000107,0.0,,0.0,USDT
earn_USDT_1752599449000,earn,1752599449,1752599449000,USDT_USDT,USDT,USDT,earn,earn,0.000106,0.0,,0.0,USDT
earn_USDT_1752603312000,earn,1752603312,1752603312000,USDT_USDT,USDT,USDT,earn,earn,0.000106,0.0,,0.0,USDT
earn_USDT_1752606604000,earn,1752606604,1752606604000,USDT_USDT,USDT,USDT,earn,earn,0.000107,0.0,,0.0,USDT
earn_USDT_1752610951000,earn,1752610951,1752610951000,USDT_USDT,USDT,USDT,earn,earn,0.000106,0.0,,0.0,USDT
earn_USDT_1752614656000,earn,1752614656,1752614656000,USDT_USDT,USDT,USDT,earn,earn,0.000109,0.0,,0.0,USDT
earn_USDT_1752618107000,earn,1752618107,1752618107000,USDT_USDT,USDT,USDT,earn,earn,0.000218,0.0,,0.0,USDT
earn_USDT_1752621019000,earn,1752621019,1752621019000,USDT_USDT,USDT,USDT,earn,earn,0.000524,0.0,,0.0,USDT
earn_USDT_1752625294000,earn,1752625294,1752625294000,USDT_USDT,USDT,USDT,earn,earn,0.000542,0.0,,0.0,USDT
earn_USDT_1752628489000,earn,1752628489,1752628489000,USDT_USDT,USDT,USDT,earn,earn,0.000218,0.0,,0.0,USDT
earn_USDT_1752632040000,earn,1752632040,1752632040000,USDT_USDT,USDT,USDT,earn,earn,0.000218,0.0,,0.0,USDT
earn_USDT_1752635596000,earn,1752635596,1752635596000,USDT_USDT,USDT,USDT,earn,earn,0.000262,0.0,,0.0,USDT
